sku_id,sku_code,sku_name,brand,category_id,subcategory_id,supplier_id,pack_size,units_per_case,cases_per_pallet,pallet_weight_kg,unit_price_zar,case_price_zar,shelf_life_days,requires_chilled,requires_frozen,is_own_label,status
2284,SKU002284,Supreme Cigarettes Cigarettes 30s,Supreme Cigarettes,14,103,78,30s,50,91,1337.7,90.82,4541.0,,N,N,N,ACTIVE
2285,SKU002285,Gold Cigarettes Cigarettes 20s,Gold Cigarettes,14,103,77,20s,50,105,1512.0,67.17,3358.5,,N,N,N,ACTIVE
2286,SKU002286,British American Tobacco SA Cigarettes 20s,British American Tobacco SA,14,103,77,20s,50,94,987.0,100.28,5014.0,,N,N,N,ACTIVE
2287,SKU002287,Premium Magazines Magazines Pack of 10,Premium Magazines,15,108,1,Pack of 10,12,97,1464.7,109.74,1316.88,,N,N,N,ACTIVE
2288,SKU002288,Tiger Brands Office Paper Each,Tiger Brands,15,106,1,Each,24,63,737.1,81.18,1948.32,,N,N,N,ACTIVE
2289,SKU002289,Premium Office Office Paper Pack of 5,Premium Office,15,106,1,Pack of 5,12,93,576.6,85.26,1023.12,,N,N,N,ACTIVE
2290,SKU002290,Tiger Brands Office Paper Pack of 5,Tiger Brands,15,106,1,Pack of 5,12,91,482.3,129.03,1548.36,,N,N,N,ACTIVE
2291,SKU002291,Tiger Brands Office Paper Pack of 10,Tiger Brands,15,106,1,Pack of 10,12,69,213.9,97.48,1169.76,,N,N,N,ACTIVE
2292,SKU002292,Royal School School Stationery Pack of 5,Royal School,15,105,1,Pack of 5,12,70,1253.0,105.39,1264.68,,N,N,N,ACTIVE
2293,SKU002293,Premium School School Stationery Pack of 10,Premium School,15,105,1,Pack of 10,12,61,829.6,130.8,1569.6,,N,N,N,ACTIVE
2294,SKU002294,Umhlanga School School Stationery Pack of 10,Umhlanga School,15,105,1,Pack of 10,12,72,1072.8,77.31,927.72,,N,N,N,ACTIVE
2295,SKU002295,Signature Writing Writing Instruments Pack of 10,Signature Writing,15,107,1,Pack of 10,12,98,431.2,13.62,163.44,,N,N,N,ACTIVE
2296,SKU002296,Kalahari School School Stationery Pack of 5,Kalahari School,15,105,1,Pack of 5,12,76,813.2,32.3,387.6,,N,N,N,ACTIVE
2297,SKU002297,Highveld Magazines Magazines Pack of 5,Highveld Magazines,15,108,1,Pack of 5,12,93,297.6,137.44,1649.28,,N,N,N,ACTIVE
2298,SKU002298,Royal Writing Writing Instruments Pack of 5,Royal Writing,15,107,1,Pack of 5,12,84,848.4,75.64,907.68,,N,N,N,ACTIVE
2299,SKU002299,Tiger Brands School Stationery Pack of 10,Tiger Brands,15,105,1,Pack of 10,12,76,608.0,134.01,1608.12,,N,N,N,ACTIVE
2300,SKU002300,Gold School School Stationery Pack of 10,Gold School,15,105,1,Pack of 10,12,93,409.2,48.51,582.12,,N,N,N,ACTIVE
2301,SKU002301,Royal Office Office Paper Each,Royal Office,15,106,1,Each,24,77,1378.3,81.64,1959.36,,N,N,N,ACTIVE
2302,SKU002302,Tiger Brands Writing Instruments Each,Tiger Brands,15,107,1,Each,24,96,259.2,62.55,1501.2,,N,N,N,ACTIVE
2303,SKU002303,Tiger Brands Magazines Pack of 5,Tiger Brands,15,108,1,Pack of 5,12,73,846.8,43.65,523.8,,N,N,N,ACTIVE
2304,SKU002304,Tiger Brands Magazines Each,Tiger Brands,15,108,1,Each,24,99,1702.8,119.01,2856.24,,N,N,N,ACTIVE
2305,SKU002305,Signature Office Office Paper Each,Signature Office,15,106,1,Each,24,63,176.4,47.49,1139.76,,N,N,N,ACTIVE
2306,SKU002306,Tiger Brands Writing Instruments Pack of 10,Tiger Brands,15,107,1,Pack of 10,12,93,576.6,113.39,1360.68,,N,N,N,ACTIVE
2307,SKU002307,Tiger Brands Office Paper Pack of 5,Tiger Brands,15,106,1,Pack of 5,12,75,600.0,82.19,986.28,,N,N,N,ACTIVE
2308,SKU002308,Tiger Brands School Stationery Pack of 5,Tiger Brands,15,105,1,Pack of 5,12,75,225.0,31.68,380.16,,N,N,N,ACTIVE
2309,SKU002309,Supreme Writing Writing Instruments Pack of 10,Supreme Writing,15,107,1,Pack of 10,12,96,1219.2,100.33,1203.96,,N,N,N,ACTIVE
2310,SKU002310,Tiger Brands Office Paper Each,Tiger Brands,15,106,1,Each,24,86,352.6,115.91,2781.84,,N,N,N,ACTIVE
2311,SKU002311,Royal Magazines Magazines Each,Royal Magazines,15,108,1,Each,24,79,474.0,144.51,3468.24,,N,N,N,ACTIVE
2312,SKU002312,Supreme Magazines Magazines Pack of 10,Supreme Magazines,15,108,1,Pack of 10,12,84,1436.4,31.93,383.16,,N,N,N,ACTIVE
2313,SKU002313,Tiger Brands School Stationery Pack of 5,Tiger Brands,15,105,1,Pack of 5,12,74,584.6,110.96,1331.52,,N,N,N,ACTIVE
2314,SKU002314,Highveld Office Office Paper Each,Highveld Office,15,106,1,Each,24,61,579.5,103.61,2486.64,,N,N,N,ACTIVE
2315,SKU002315,Tiger Brands Writing Instruments Pack of 10,Tiger Brands,15,107,1,Pack of 10,12,96,1008.0,144.4,1732.8,,N,N,N,ACTIVE
2316,SKU002316,Tiger Brands School Stationery Pack of 10,Tiger Brands,15,105,1,Pack of 10,12,66,719.4,61.57,738.84,,N,N,N,ACTIVE
2317,SKU002317,Cape Office Office Paper Pack of 5,Cape Office,15,106,1,Pack of 5,12,68,1040.4,75.2,902.4,,N,N,N,ACTIVE
2318,SKU002318,Umhlanga Writing Writing Instruments Pack of 5,Umhlanga Writing,15,107,1,Pack of 5,12,100,1560.0,18.05,216.6,,N,N,N,ACTIVE
2319,SKU002319,Cape Office Office Paper Pack of 5,Cape Office,15,106,1,Pack of 5,12,72,439.2,125.99,1511.88,,N,N,N,ACTIVE
2320,SKU002320,Cape School School Stationery Pack of 10,Cape School,15,105,1,Pack of 10,12,74,1102.6,122.94,1475.28,,N,N,N,ACTIVE
2321,SKU002321,Table Mountain Magazines Magazines Pack of 10,Table Mountain Magazines,15,108,1,Pack of 10,12,67,783.9,86.21,1034.52,,N,N,N,ACTIVE
2322,SKU002322,Tiger Brands School Stationery Pack of 5,Tiger Brands,15,105,1,Pack of 5,12,73,897.9,28.86,346.32,,N,N,N,ACTIVE
2323,SKU002323,Tiger Brands School Stationery Each,Tiger Brands,15,105,1,Each,24,64,1068.8,143.87,3452.88,,N,N,N,ACTIVE
2324,SKU002324,Savannah Magazines Magazines Pack of 5,Savannah Magazines,15,108,1,Pack of 5,12,66,660.0,74.64,895.68,,N,N,N,ACTIVE
2325,SKU002325,Gold School School Stationery Each,Gold School,15,105,1,Each,24,73,1314.0,124.85,2996.4,,N,N,N,ACTIVE
2326,SKU002326,Tiger Brands Writing Instruments Each,Tiger Brands,15,107,1,Each,24,95,1102.0,27.91,669.84,,N,N,N,ACTIVE
2327,SKU002327,Tiger Brands Office Paper Pack of 5,Tiger Brands,15,106,1,Pack of 5,12,90,900.0,99.16,1189.92,,N,N,N,ACTIVE
2328,SKU002328,Tiger Brands School Stationery Each,Tiger Brands,15,105,1,Each,24,99,821.7,105.22,2525.28,,N,N,N,ACTIVE
2329,SKU002329,Savannah Writing Writing Instruments Each,Savannah Writing,15,107,1,Each,24,64,198.4,53.57,1285.68,,N,N,N,ACTIVE
2330,SKU002330,Zulu Writing Writing Instruments Pack of 10,Zulu Writing,15,107,1,Pack of 10,12,78,655.2,41.62,499.44,,N,N,N,ACTIVE
2331,SKU002331,Tiger Brands School Stationery Pack of 5,Tiger Brands,15,105,1,Pack of 5,12,72,979.2,33.88,406.56,,N,N,N,ACTIVE
2332,SKU002332,Supreme Office Office Paper Each,Supreme Office,15,106,1,Each,24,88,651.2,48.5,1164.0,,N,N,N,ACTIVE
2333,SKU002333,Heritage Cookware Cookware Each,Heritage Cookware,16,109,1,Each,12,57,974.7,442.8,5313.6,,N,N,N,ACTIVE
2334,SKU002334,Tiger Brands Cookware Each,Tiger Brands,16,109,1,Each,12,55,489.5,750.41,9004.92,,N,N,N,ACTIVE
2335,SKU002335,Tiger Brands Cookware Each,Tiger Brands,16,109,1,Each,12,32,496.0,358.42,4301.04,,N,N,N,ACTIVE
2336,SKU002336,Tiger Brands Kitchen Disposables Pack of 4,Tiger Brands,16,110,1,Pack of 4,6,37,310.8,308.22,1849.32,,N,N,N,ACTIVE
2337,SKU002337,Premium Cookware Cookware Each,Premium Cookware,16,109,1,Each,12,53,901.0,85.96,1031.52,,N,N,N,ACTIVE
2338,SKU002338,Tiger Brands Kitchen Disposables Pack of 2,Tiger Brands,16,110,1,Pack of 2,8,46,409.4,70.08,560.64,,N,N,N,ACTIVE
2339,SKU002339,Tiger Brands Small Electricals Pack of 2,Tiger Brands,16,112,1,Pack of 2,8,55,605.0,356.84,2854.72,,N,N,N,ACTIVE
2340,SKU002340,Supreme Toys Toys Pack of 4,Supreme Toys,16,113,1,Pack of 4,6,40,696.0,253.61,1521.66,,N,N,N,ACTIVE
2341,SKU002341,Zulu Toys Toys Pack of 4,Zulu Toys,16,113,1,Pack of 4,6,52,390.0,630.79,3784.74,,N,N,N,ACTIVE
2342,SKU002342,Tiger Brands Toys Pack of 2,Tiger Brands,16,113,1,Pack of 2,8,26,319.8,193.21,1545.68,,N,N,N,ACTIVE
2343,SKU002343,Tiger Brands Cookware Each,Tiger Brands,16,109,1,Each,12,47,615.7,377.68,4532.16,,N,N,N,ACTIVE
2344,SKU002344,Royal Cookware Cookware Pack of 4,Royal Cookware,16,109,1,Pack of 4,6,28,184.8,648.53,3891.18,,N,N,N,ACTIVE
2345,SKU002345,Tiger Brands Small Electricals Pack of 4,Tiger Brands,16,112,1,Pack of 4,6,34,394.4,340.2,2041.2,,N,N,N,ACTIVE
2346,SKU002346,Tiger Brands Small Electricals Pack of 4,Tiger Brands,16,112,1,Pack of 4,6,42,516.6,669.32,4015.92,,N,N,N,ACTIVE
2347,SKU002347,Tiger Brands Small Electricals Pack of 4,Tiger Brands,16,112,1,Pack of 4,6,42,609.0,141.79,850.74,,N,N,N,ACTIVE
2348,SKU002348,Tiger Brands Toys Each,Tiger Brands,16,113,1,Each,12,45,301.5,465.31,5583.72,,N,N,N,ACTIVE
2349,SKU002349,Tiger Brands Hardware Each,Tiger Brands,16,111,1,Each,12,36,554.4,113.43,1361.16,,N,N,N,ACTIVE
2350,SKU002350,Tiger Brands Kitchen Disposables Each,Tiger Brands,16,110,1,Each,12,51,561.0,341.24,4094.88,,N,N,N,ACTIVE
2351,SKU002351,Signature Small Small Electricals Pack of 4,Signature Small,16,112,1,Pack of 4,6,54,658.8,149.35,896.1,,N,N,N,ACTIVE
2352,SKU002352,Tiger Brands Cookware Each,Tiger Brands,16,109,1,Each,12,37,632.7,268.32,3219.84,,N,N,N,ACTIVE
2353,SKU002353,Tiger Brands Toys Pack of 2,Tiger Brands,16,113,1,Pack of 2,8,47,770.8,530.65,4245.2,,N,N,N,ACTIVE
2354,SKU002354,Tiger Brands Toys Pack of 2,Tiger Brands,16,113,1,Pack of 2,8,24,417.6,720.88,5767.04,,N,N,N,ACTIVE
2355,SKU002355,Tiger Brands Cookware Pack of 4,Tiger Brands,16,109,1,Pack of 4,6,60,450.0,499.71,2998.26,,N,N,N,ACTIVE
2356,SKU002356,Tiger Brands Kitchen Disposables Pack of 4,Tiger Brands,16,110,1,Pack of 4,6,46,197.8,449.27,2695.62,,N,N,N,ACTIVE
2357,SKU002357,Tiger Brands Cookware Pack of 4,Tiger Brands,16,109,1,Pack of 4,6,48,580.8,295.43,1772.58,,N,N,N,ACTIVE
2358,SKU002358,Tiger Brands Kitchen Disposables Pack of 4,Tiger Brands,16,110,1,Pack of 4,6,54,194.4,652.73,3916.38,,N,N,N,ACTIVE
2359,SKU002359,Tiger Brands Kitchen Disposables Pack of 4,Tiger Brands,16,110,1,Pack of 4,6,44,778.8,470.06,2820.36,,N,N,N,ACTIVE
2360,SKU002360,Tiger Brands Hardware Pack of 2,Tiger Brands,16,111,1,Pack of 2,8,49,284.2,446.93,3575.44,,N,N,N,ACTIVE
2361,SKU002361,Highveld Hardware Hardware Pack of 4,Highveld Hardware,16,111,1,Pack of 4,6,26,397.8,688.07,4128.42,,N,N,N,ACTIVE
2362,SKU002362,Tiger Brands Kitchen Disposables Each,Tiger Brands,16,110,1,Each,12,56,464.8,364.37,4372.44,,N,N,N,ACTIVE
2363,SKU002363,Tiger Brands Cookware Each,Tiger Brands,16,109,1,Each,12,48,153.6,418.0,5016.0,,N,N,N,ACTIVE
2364,SKU002364,Kalahari Toys Toys Each,Kalahari Toys,16,113,1,Each,12,27,216.0,757.91,9094.92,,N,N,N,ACTIVE
2365,SKU002365,Highveld Hardware Hardware Pack of 2,Highveld Hardware,16,111,1,Pack of 2,8,28,198.8,690.53,5524.24,,N,N,N,ACTIVE
2366,SKU002366,Heritage Kitchen Kitchen Disposables Pack of 4,Heritage Kitchen,16,110,1,Pack of 4,6,52,624.0,524.4,3146.4,,N,N,N,ACTIVE
2367,SKU002367,Tiger Brands Kitchen Disposables Pack of 2,Tiger Brands,16,110,1,Pack of 2,8,25,227.5,719.7,5757.6,,N,N,N,ACTIVE
2368,SKU002368,Tiger Brands Small Electricals Each,Tiger Brands,16,112,1,Each,12,52,707.2,711.79,8541.48,,N,N,N,ACTIVE
2369,SKU002369,Zulu Small Small Electricals Pack of 4,Zulu Small,16,112,1,Pack of 4,6,32,348.8,295.3,1771.8,,N,N,N,ACTIVE
2370,SKU002370,Tiger Brands Small Electricals Pack of 2,Tiger Brands,16,112,1,Pack of 2,8,27,297.0,786.13,6289.04,,N,N,N,ACTIVE
2371,SKU002371,Classic Cookware Cookware Each,Classic Cookware,16,109,1,Each,12,49,627.2,751.16,9013.92,,N,N,N,ACTIVE
2372,SKU002372,Tiger Brands Kitchen Disposables Pack of 2,Tiger Brands,16,110,1,Pack of 2,8,38,155.8,98.67,789.36,,N,N,N,ACTIVE
2373,SKU002373,Umhlanga Hardware Hardware Each,Umhlanga Hardware,16,111,1,Each,12,46,386.4,735.18,8822.16,,N,N,N,ACTIVE
2374,SKU002374,Gold Cookware Cookware Each,Gold Cookware,16,109,1,Each,12,37,606.8,684.15,8209.8,,N,N,N,ACTIVE
2375,SKU002375,Savannah Cookware Cookware Each,Savannah Cookware,16,109,1,Each,12,48,672.0,116.72,1400.64,,N,N,N,ACTIVE
2376,SKU002376,Classic Hardware Hardware Pack of 2,Classic Hardware,16,111,1,Pack of 2,8,55,968.0,450.51,3604.08,,N,N,N,ACTIVE
2377,SKU002377,Premium Kitchen Kitchen Disposables Each,Premium Kitchen,16,110,1,Each,12,58,359.6,258.48,3101.76,,N,N,N,ACTIVE
2378,SKU002378,Zulu Toys Toys Each,Zulu Toys,16,113,1,Each,12,33,221.1,695.37,8344.44,,N,N,N,ACTIVE
2379,SKU002379,Supreme Cookware Cookware Pack of 2,Supreme Cookware,16,109,1,Pack of 2,8,42,243.6,796.1,6368.8,,N,N,N,ACTIVE
2380,SKU002380,Highveld Cookware Cookware Pack of 2,Highveld Cookware,16,109,1,Pack of 2,8,58,249.4,113.38,907.04,,N,N,N,ACTIVE
2381,SKU002381,Ubuntu Small Small Electricals Each,Ubuntu Small,16,112,1,Each,12,28,128.8,40.79,489.48,,N,N,N,ACTIVE
2382,SKU002382,Table Mountain Toys Toys Each,Table Mountain Toys,16,113,1,Each,12,36,608.4,231.05,2772.6,,N,N,N,ACTIVE
2383,SKU002383,Highveld Toys Toys Pack of 4,Highveld Toys,16,113,1,Pack of 4,6,55,715.0,633.98,3803.88,,N,N,N,ACTIVE
2384,SKU002384,Kalahari Small Small Electricals Pack of 4,Kalahari Small,16,112,1,Pack of 4,6,39,608.4,705.02,4230.12,,N,N,N,ACTIVE
2385,SKU002385,Tiger Brands Hardware Each,Tiger Brands,16,111,1,Each,12,45,630.0,206.26,2475.12,,N,N,N,ACTIVE
2386,SKU002386,Tiger Brands Cookware Pack of 4,Tiger Brands,16,109,1,Pack of 4,6,58,516.2,583.77,3502.62,,N,N,N,ACTIVE
2387,SKU002387,Signature Cookware Cookware Pack of 2,Signature Cookware,16,109,1,Pack of 2,8,27,459.0,340.05,2720.4,,N,N,N,ACTIVE
2388,SKU002388,Kalahari Toys Toys Each,Kalahari Toys,16,113,1,Each,12,47,376.0,618.69,7424.28,,N,N,N,ACTIVE
2389,SKU002389,Tiger Brands Kitchen Disposables Each,Tiger Brands,16,110,1,Each,12,46,207.0,282.48,3389.76,,N,N,N,ACTIVE
2390,SKU002390,Tiger Brands Hardware Pack of 2,Tiger Brands,16,111,1,Pack of 2,8,58,986.0,791.43,6331.44,,N,N,N,ACTIVE
2391,SKU002391,Table Mountain Small Small Electricals Pack of 4,Table Mountain Small,16,112,1,Pack of 4,6,28,400.4,432.58,2595.48,,N,N,N,ACTIVE
2392,SKU002392,Tiger Brands Kitchen Disposables Pack of 4,Tiger Brands,16,110,1,Pack of 4,6,49,690.9,776.07,4656.42,,N,N,N,ACTIVE
2393,SKU002393,Tiger Brands Toys Each,Tiger Brands,16,113,1,Each,12,51,545.7,510.05,6120.6,,N,N,N,ACTIVE
2394,SKU002394,Tiger Brands Cookware Each,Tiger Brands,16,109,1,Each,12,26,384.8,685.17,8222.04,,N,N,N,ACTIVE
2395,SKU002395,Umhlanga Kitchen Kitchen Disposables Pack of 4,Umhlanga Kitchen,16,110,1,Pack of 4,6,40,268.0,420.67,2524.02,,N,N,N,ACTIVE
2396,SKU002396,Heritage Toys Toys Pack of 4,Heritage Toys,16,113,1,Pack of 4,6,56,173.6,456.23,2737.38,,N,N,N,ACTIVE
2397,SKU002397,Savannah Small Small Electricals Each,Savannah Small,16,112,1,Each,12,52,873.6,100.58,1206.96,,N,N,N,ACTIVE
2398,SKU002398,Tiger Brands Small Electricals Pack of 2,Tiger Brands,16,112,1,Pack of 2,8,54,772.2,180.91,1447.28,,N,N,N,ACTIVE
2399,SKU002399,Kalahari Cookware Cookware Pack of 2,Kalahari Cookware,16,109,1,Pack of 2,8,48,835.2,630.79,5046.32,,N,N,N,ACTIVE
2400,SKU002400,Tiger Brands Small Electricals Pack of 4,Tiger Brands,16,112,1,Pack of 4,6,58,620.6,409.2,2455.2,,N,N,N,ACTIVE
2401,SKU002401,Tiger Brands Toys Pack of 4,Tiger Brands,16,113,1,Pack of 4,6,55,247.5,583.28,3499.68,,N,N,N,ACTIVE
2402,SKU002402,In2Foods Prepared Salads 1kg,In2Foods,17,116,37,1kg,6,54,756.0,111.68,670.08,8,Y,N,N,ACTIVE
2403,SKU002403,Cape Cold Cold Meats 1kg,Cape Cold,17,114,32,1kg,6,53,779.1,137.12,822.72,7,Y,N,N,ACTIVE
2404,SKU002404,In2Foods Cold Meats 500g,In2Foods,17,114,37,500g,8,72,583.2,179.25,1434.0,10,Y,N,N,ACTIVE
2405,SKU002405,Cape Cold Cold Meats 1kg,Cape Cold,17,114,2,1kg,6,51,836.4,67.67,406.02,8,Y,N,N,ACTIVE
2406,SKU002406,Libstar Prepared Salads 500g,Libstar,17,116,32,500g,8,53,439.9,171.12,1368.96,6,Y,N,N,ACTIVE
2407,SKU002407,Libstar Packaged Cheese Platters 1kg,Libstar,17,115,32,1kg,6,57,336.3,70.07,420.42,7,Y,N,N,ACTIVE
2408,SKU002408,AVI Limited Sandwiches 200g,AVI Limited,17,117,2,200g,12,65,1092.0,174.66,2095.92,8,Y,N,N,ACTIVE
2409,SKU002409,Highveld Sandwiches Sandwiches 500g,Highveld Sandwiches,17,117,2,500g,8,50,835.0,137.4,1099.2,8,Y,N,N,ACTIVE
2410,SKU002410,Table Mountain Sandwiches Sandwiches 500g,Table Mountain Sandwiches,17,117,2,500g,8,60,672.0,67.64,541.12,6,Y,N,N,ACTIVE
2411,SKU002411,Savannah Packaged Packaged Cheese Platters 1kg,Savannah Packaged,17,115,32,1kg,6,67,529.3,150.53,903.18,4,Y,N,N,ACTIVE
2412,SKU002412,Signature Sandwiches Sandwiches 500g,Signature Sandwiches,17,117,32,500g,8,48,470.4,173.47,1387.76,8,Y,N,N,ACTIVE
2413,SKU002413,In2Foods Cold Meats 500g,In2Foods,17,114,37,500g,8,72,928.8,110.85,886.8,6,Y,N,N,ACTIVE
2414,SKU002414,AVI Limited Cold Meats 500g,AVI Limited,17,114,2,500g,8,68,1088.0,129.13,1033.04,4,Y,N,N,ACTIVE
2415,SKU002415,Libstar Cold Meats 1kg,Libstar,17,114,32,1kg,6,63,327.6,67.25,403.5,8,Y,N,N,ACTIVE
2416,SKU002416,Heritage Packaged Packaged Cheese Platters 200g,Heritage Packaged,17,115,32,200g,12,50,270.0,158.21,1898.52,7,Y,N,N,ACTIVE
2417,SKU002417,Table Mountain Sandwiches Sandwiches 500g,Table Mountain Sandwiches,17,117,2,500g,8,58,319.0,72.31,578.48,6,Y,N,N,ACTIVE
2418,SKU002418,Heritage Sandwiches Sandwiches 1kg,Heritage Sandwiches,17,117,32,1kg,6,64,947.2,58.15,348.9,3,Y,N,N,ACTIVE
2419,SKU002419,Highveld Cold Cold Meats 500g,Highveld Cold,17,114,37,500g,8,52,639.6,139.11,1112.88,4,Y,N,N,ACTIVE
2420,SKU002420,Libstar Cold Meats 200g,Libstar,17,114,32,200g,12,62,651.0,96.7,1160.4,10,Y,N,N,ACTIVE
2421,SKU002421,Classic Cold Cold Meats 1kg,Classic Cold,17,114,37,1kg,6,52,109.2,147.3,883.8,8,Y,N,N,ACTIVE
2422,SKU002422,AVI Limited Sandwiches 200g,AVI Limited,17,117,2,200g,12,58,962.8,120.25,1443.0,9,Y,N,N,ACTIVE
2423,SKU002423,Libstar Cold Meats 1kg,Libstar,17,114,32,1kg,6,64,902.4,101.09,606.54,7,Y,N,N,ACTIVE
2424,SKU002424,AVI Limited Prepared Salads 200g,AVI Limited,17,116,2,200g,12,63,642.6,140.32,1683.84,7,Y,N,N,ACTIVE
2425,SKU002425,Cape Prepared Prepared Salads 1kg,Cape Prepared,17,116,37,1kg,6,61,896.7,175.21,1051.26,7,Y,N,N,ACTIVE
2426,SKU002426,In2Foods Packaged Cheese Platters 200g,In2Foods,17,115,37,200g,12,57,946.2,174.33,2091.96,9,Y,N,N,ACTIVE
2427,SKU002427,AVI Limited Prepared Salads 200g,AVI Limited,17,116,2,200g,12,48,129.6,164.14,1969.68,8,Y,N,N,ACTIVE
2428,SKU002428,In2Foods Packaged Cheese Platters 1kg,In2Foods,17,115,37,1kg,6,55,319.0,54.82,328.92,4,Y,N,N,ACTIVE
2429,SKU002429,Classic Prepared Prepared Salads 200g,Classic Prepared,17,116,32,200g,12,54,399.6,45.75,549.0,9,Y,N,N,ACTIVE
2430,SKU002430,In2Foods Packaged Cheese Platters 200g,In2Foods,17,115,37,200g,12,57,889.2,85.94,1031.28,9,Y,N,N,ACTIVE
2431,SKU002431,In2Foods Sandwiches 1kg,In2Foods,17,117,37,1kg,6,70,700.0,111.23,667.38,6,Y,N,N,ACTIVE
2432,SKU002432,Cape Sandwiches Sandwiches 1kg,Cape Sandwiches,17,117,32,1kg,6,62,415.4,142.11,852.66,3,Y,N,N,ACTIVE
2433,SKU002433,Gold Packaged Packaged Cheese Platters 1kg,Gold Packaged,17,115,32,1kg,6,71,1185.7,140.0,840.0,6,Y,N,N,ACTIVE
2434,SKU002434,Classic Packaged Packaged Cheese Platters 1kg,Classic Packaged,17,115,37,1kg,6,51,255.0,144.5,867.0,5,Y,N,N,ACTIVE
2435,SKU002435,Gold Cold Cold Meats 500g,Gold Cold,17,114,37,500g,8,67,536.0,57.5,460.0,6,Y,N,N,ACTIVE
2436,SKU002436,Savannah Sandwiches Sandwiches 500g,Savannah Sandwiches,17,117,32,500g,8,53,572.4,72.53,580.24,5,Y,N,N,ACTIVE
2437,SKU002437,Libstar Sandwiches 1kg,Libstar,17,117,32,1kg,6,70,651.0,56.76,340.56,8,Y,N,N,ACTIVE
2438,SKU002438,Libstar Sandwiches 500g,Libstar,17,117,32,500g,8,56,436.8,145.82,1166.56,10,Y,N,N,ACTIVE
2439,SKU002439,Libstar Packaged Cheese Platters 200g,Libstar,17,115,32,200g,12,66,475.2,172.19,2066.28,10,Y,N,N,ACTIVE
2440,SKU002440,In2Foods Sandwiches 1kg,In2Foods,17,117,37,1kg,6,55,456.5,143.49,860.94,5,Y,N,N,ACTIVE
2441,SKU002441,Ubuntu Sandwiches Sandwiches 1kg,Ubuntu Sandwiches,17,117,2,1kg,6,63,585.9,68.7,412.2,6,Y,N,N,ACTIVE
2442,SKU002442,AVI Limited Packaged Cheese Platters 500g,AVI Limited,17,115,2,500g,8,53,593.6,68.29,546.32,6,Y,N,N,ACTIVE
2443,SKU002443,AVI Limited Sandwiches 200g,AVI Limited,17,117,2,200g,12,71,511.2,102.66,1231.92,4,Y,N,N,ACTIVE
2444,SKU002444,Heritage Prepared Prepared Salads 1kg,Heritage Prepared,17,116,2,1kg,6,65,1059.5,64.42,386.52,6,Y,N,N,ACTIVE
2445,SKU002445,Libstar Packaged Cheese Platters 1kg,Libstar,17,115,32,1kg,6,57,228.0,81.02,486.12,10,Y,N,N,ACTIVE
2446,SKU002446,AVI Limited Sandwiches 200g,AVI Limited,17,117,2,200g,12,60,1026.0,84.13,1009.56,7,Y,N,N,ACTIVE
2447,SKU002447,In2Foods Prepared Salads 500g,In2Foods,17,116,37,500g,8,67,261.3,141.59,1132.72,10,Y,N,N,ACTIVE
2448,SKU002448,Kalahari Potatoes Potatoes Bulk 20kg,Kalahari Potatoes,18,118,1,20kg,20,29,133.4,85.62,1712.4,19,N,N,N,ACTIVE
2449,SKU002449,Tiger Brands Oranges Bulk 20kg,Tiger Brands,18,122,1,20kg,20,27,359.1,59.64,1192.8,9,N,N,N,ACTIVE
2450,SKU002450,Tiger Brands Oranges Bulk 5kg,Tiger Brands,18,122,1,5kg,50,28,358.4,38.23,1911.5,9,N,N,N,ACTIVE
2451,SKU002451,Tiger Brands Butternut Bulk 20kg,Tiger Brands,18,120,1,20kg,20,25,120.0,98.02,1960.4,13,N,N,N,ACTIVE
2452,SKU002452,Tiger Brands Oranges Bulk 20kg,Tiger Brands,18,122,1,20kg,20,38,383.8,94.64,1892.8,16,N,N,N,ACTIVE
2453,SKU002453,Tiger Brands Onions Bulk 20kg,Tiger Brands,18,119,1,20kg,20,40,232.0,76.1,1522.0,6,N,N,N,ACTIVE
2454,SKU002454,Gold Potatoes Potatoes Bulk 5kg,Gold Potatoes,18,118,1,5kg,50,32,185.6,147.47,7373.5,15,N,N,N,ACTIVE
2455,SKU002455,Cape Potatoes Potatoes Bulk 5kg,Cape Potatoes,18,118,1,5kg,50,35,161.0,131.05,6552.5,7,N,N,N,ACTIVE
2456,SKU002456,Tiger Brands Potatoes Bulk 20kg,Tiger Brands,18,118,1,20kg,20,29,397.3,124.61,2492.2,16,N,N,N,ACTIVE
2457,SKU002457,Tiger Brands Potatoes Bulk 10kg,Tiger Brands,18,118,1,10kg,30,30,375.0,89.97,2699.1,11,N,N,N,ACTIVE
2458,SKU002458,Tiger Brands Potatoes Bulk 5kg,Tiger Brands,18,118,1,5kg,50,37,122.1,149.1,7455.0,20,N,N,N,ACTIVE
2459,SKU002459,Classic Potatoes Potatoes Bulk 5kg,Classic Potatoes,18,118,1,5kg,50,36,158.4,40.57,2028.5,10,N,N,N,ACTIVE
2460,SKU002460,Highveld Potatoes Potatoes Bulk 10kg,Highveld Potatoes,18,118,1,10kg,30,38,159.6,121.56,3646.8,7,N,N,N,ACTIVE
2461,SKU002461,Table Mountain Potatoes Potatoes Bulk 10kg,Table Mountain Potatoes,18,118,1,10kg,30,36,597.6,47.02,1410.6,6,N,N,N,ACTIVE
2462,SKU002462,Tiger Brands Apples Bulk 20kg,Tiger Brands,18,121,1,20kg,20,34,571.2,111.1,2222.0,12,N,N,N,ACTIVE
